patient_number,data_path,label
87.0,/data/duke_data/patients/png_out_64/87/pos/1-107-87.png,pos
87.0,/data/duke_data/patients/png_out_64/87/pos/1-108-87.png,pos
87.0,/data/duke_data/patients/png_out_64/87/pos/1-109-87.png,pos
87.0,/data/duke_data/patients/png_out_64/87/pos/1-110-87.png,pos
87.0,/data/duke_data/patients/png_out_64/87/pos/1-111-87.png,pos
87.0,/data/duke_data/patients/png_out_64/87/pos/1-112-87.png,pos
87.0,/data/duke_data/patients/png_out_64/87/pos/1-113-87.png,pos
87.0,/data/duke_data/patients/png_out_64/87/pos/1-114-87.png,pos
87.0,/data/duke_data/patients/png_out_64/87/pos/1-115-87.png,pos
87.0,/data/duke_data/patients/png_out_64/87/pos/1-116-87.png,pos
87.0,/data/duke_data/patients/png_out_64/87/pos/1-117-87.png,pos
87.0,/data/duke_data/patients/png_out_64/87/pos/1-118-87.png,pos
87.0,/data/duke_data/patients/png_out_64/87/pos/1-119-87.png,pos
87.0,/data/duke_data/patients/png_out_64/87/neg/1-076-87.png,neg
87.0,/data/duke_data/patients/png_out_64/87/neg/1-036-87.png,neg
87.0,/data/duke_data/patients/png_out_64/87/neg/1-052-87.png,neg
87.0,/data/duke_data/patients/png_out_64/87/neg/1-006-87.png,neg
87.0,/data/duke_data/patients/png_out_64/87/neg/1-037-87.png,neg
87.0,/data/duke_data/patients/png_out_64/87/neg/1-145-87.png,neg
87.0,/data/duke_data/patients/png_out_64/87/neg/1-055-87.png,neg
87.0,/data/duke_data/patients/png_out_64/87/neg/1-018-87.png,neg
87.0,/data/duke_data/patients/png_out_64/87/neg/1-146-87.png,neg
87.0,/data/duke_data/patients/png_out_64/87/neg/1-144-87.png,neg
87.0,/data/duke_data/patients/png_out_64/87/neg/1-067-87.png,neg
87.0,/data/duke_data/patients/png_out_64/87/neg/1-139-87.png,neg
87.0,/data/duke_data/patients/png_out_64/87/neg/1-154-87.png,neg
87.0,/data/duke_data/patients/png_out_64/87/neg/1-070-87.png,neg
89.0,/data/duke_data/patients/png_out_64/89/pos/1-130-89.png,pos
89.0,/data/duke_data/patients/png_out_64/89/pos/1-131-89.png,pos
89.0,/data/duke_data/patients/png_out_64/89/pos/1-132-89.png,pos
89.0,/data/duke_data/patients/png_out_64/89/pos/1-133-89.png,pos
89.0,/data/duke_data/patients/png_out_64/89/pos/1-134-89.png,pos
89.0,/data/duke_data/patients/png_out_64/89/pos/1-135-89.png,pos
89.0,/data/duke_data/patients/png_out_64/89/pos/1-136-89.png,pos
89.0,/data/duke_data/patients/png_out_64/89/pos/1-137-89.png,pos
89.0,/data/duke_data/patients/png_out_64/89/pos/1-138-89.png,pos
89.0,/data/duke_data/patients/png_out_64/89/pos/1-139-89.png,pos
89.0,/data/duke_data/patients/png_out_64/89/pos/1-140-89.png,pos
89.0,/data/duke_data/patients/png_out_64/89/pos/1-141-89.png,pos
89.0,/data/duke_data/patients/png_out_64/89/pos/1-142-89.png,pos
89.0,/data/duke_data/patients/png_out_64/89/pos/1-143-89.png,pos
89.0,/data/duke_data/patients/png_out_64/89/pos/1-144-89.png,pos
89.0,/data/duke_data/patients/png_out_64/89/pos/1-145-89.png,pos
89.0,/data/duke_data/patients/png_out_64/89/pos/1-146-89.png,pos
89.0,/data/duke_data/patients/png_out_64/89/pos/1-147-89.png,pos
89.0,/data/duke_data/patients/png_out_64/89/pos/1-148-89.png,pos
89.0,/data/duke_data/patients/png_out_64/89/pos/1-149-89.png,pos
89.0,/data/duke_data/patients/png_out_64/89/pos/1-150-89.png,pos
89.0,/data/duke_data/patients/png_out_64/89/pos/1-151-89.png,pos
89.0,/data/duke_data/patients/png_out_64/89/pos/1-152-89.png,pos
89.0,/data/duke_data/patients/png_out_64/89/pos/1-153-89.png,pos
89.0,/data/duke_data/patients/png_out_64/89/pos/1-154-89.png,pos
89.0,/data/duke_data/patients/png_out_64/89/pos/1-155-89.png,pos
89.0,/data/duke_data/patients/png_out_64/89/pos/1-156-89.png,pos
89.0,/data/duke_data/patients/png_out_64/89/pos/1-157-89.png,pos
89.0,/data/duke_data/patients/png_out_64/89/pos/1-158-89.png,pos
89.0,/data/duke_data/patients/png_out_64/89/pos/1-159-89.png,pos
89.0,/data/duke_data/patients/png_out_64/89/neg/1-043-89.png,neg
89.0,/data/duke_data/patients/png_out_64/89/neg/1-037-89.png,neg
89.0,/data/duke_data/patients/png_out_64/89/neg/1-094-89.png,neg
89.0,/data/duke_data/patients/png_out_64/89/neg/1-006-89.png,neg
89.0,/data/duke_data/patients/png_out_64/89/neg/1-066-89.png,neg
89.0,/data/duke_data/patients/png_out_64/89/neg/1-109-89.png,neg
89.0,/data/duke_data/patients/png_out_64/89/neg/1-057-89.png,neg
89.0,/data/duke_data/patients/png_out_64/89/neg/1-018-89.png,neg
89.0,/data/duke_data/patients/png_out_64/89/neg/1-054-89.png,neg
89.0,/data/duke_data/patients/png_out_64/89/neg/1-121-89.png,neg
89.0,/data/duke_data/patients/png_out_64/89/neg/1-070-89.png,neg
89.0,/data/duke_data/patients/png_out_64/89/neg/1-120-89.png,neg
89.0,/data/duke_data/patients/png_out_64/89/neg/1-045-89.png,neg
89.0,/data/duke_data/patients/png_out_64/89/neg/1-060-89.png,neg
89.0,/data/duke_data/patients/png_out_64/89/neg/1-090-89.png,neg
89.0,/data/duke_data/patients/png_out_64/89/neg/1-116-89.png,neg
89.0,/data/duke_data/patients/png_out_64/89/neg/1-034-89.png,neg
89.0,/data/duke_data/patients/png_out_64/89/neg/1-079-89.png,neg
89.0,/data/duke_data/patients/png_out_64/89/neg/1-166-89.png,neg
89.0,/data/duke_data/patients/png_out_64/89/neg/1-017-89.png,neg
89.0,/data/duke_data/patients/png_out_64/89/neg/1-049-89.png,neg
89.0,/data/duke_data/patients/png_out_64/89/neg/1-093-89.png,neg
89.0,/data/duke_data/patients/png_out_64/89/neg/1-046-89.png,neg
89.0,/data/duke_data/patients/png_out_64/89/neg/1-032-89.png,neg
89.0,/data/duke_data/patients/png_out_64/89/neg/1-005-89.png,neg
89.0,/data/duke_data/patients/png_out_64/89/neg/1-169-89.png,neg
89.0,/data/duke_data/patients/png_out_64/89/neg/1-119-89.png,neg
89.0,/data/duke_data/patients/png_out_64/89/neg/1-036-89.png,neg
89.0,/data/duke_data/patients/png_out_64/89/neg/1-056-89.png,neg
89.0,/data/duke_data/patients/png_out_64/89/neg/1-105-89.png,neg
92.0,/data/duke_data/patients/png_out_64/92/pos/1-120-92.png,pos
92.0,/data/duke_data/patients/png_out_64/92/pos/1-121-92.png,pos
92.0,/data/duke_data/patients/png_out_64/92/pos/1-122-92.png,pos
92.0,/data/duke_data/patients/png_out_64/92/pos/1-123-92.png,pos
92.0,/data/duke_data/patients/png_out_64/92/pos/1-124-92.png,pos
92.0,/data/duke_data/patients/png_out_64/92/pos/1-125-92.png,pos
92.0,/data/duke_data/patients/png_out_64/92/pos/1-126-92.png,pos
92.0,/data/duke_data/patients/png_out_64/92/pos/1-127-92.png,pos
92.0,/data/duke_data/patients/png_out_64/92/pos/1-128-92.png,pos
92.0,/data/duke_data/patients/png_out_64/92/pos/1-129-92.png,pos
92.0,/data/duke_data/patients/png_out_64/92/pos/1-130-92.png,pos
92.0,/data/duke_data/patients/png_out_64/92/neg/1-066-92.png,neg
92.0,/data/duke_data/patients/png_out_64/92/neg/1-059-92.png,neg
92.0,/data/duke_data/patients/png_out_64/92/neg/1-043-92.png,neg
92.0,/data/duke_data/patients/png_out_64/92/neg/1-107-92.png,neg
92.0,/data/duke_data/patients/png_out_64/92/neg/1-006-92.png,neg
92.0,/data/duke_data/patients/png_out_64/92/neg/1-084-92.png,neg
92.0,/data/duke_data/patients/png_out_64/92/neg/1-030-92.png,neg
92.0,/data/duke_data/patients/png_out_64/92/neg/1-020-92.png,neg
92.0,/data/duke_data/patients/png_out_64/92/neg/1-060-92.png,neg
92.0,/data/duke_data/patients/png_out_64/92/neg/1-074-92.png,neg
92.0,/data/duke_data/patients/png_out_64/92/neg/1-079-92.png,neg
93.0,/data/duke_data/patients/png_out_64/93/pos/1-091-93.png,pos
93.0,/data/duke_data/patients/png_out_64/93/pos/1-092-93.png,pos
93.0,/data/duke_data/patients/png_out_64/93/pos/1-093-93.png,pos
93.0,/data/duke_data/patients/png_out_64/93/pos/1-094-93.png,pos
93.0,/data/duke_data/patients/png_out_64/93/pos/1-095-93.png,pos
93.0,/data/duke_data/patients/png_out_64/93/pos/1-096-93.png,pos
93.0,/data/duke_data/patients/png_out_64/93/pos/1-097-93.png,pos
93.0,/data/duke_data/patients/png_out_64/93/pos/1-098-93.png,pos
93.0,/data/duke_data/patients/png_out_64/93/pos/1-099-93.png,pos
93.0,/data/duke_data/patients/png_out_64/93/pos/1-100-93.png,pos
93.0,/data/duke_data/patients/png_out_64/93/pos/1-101-93.png,pos
93.0,/data/duke_data/patients/png_out_64/93/neg/1-144-93.png,neg
93.0,/data/duke_data/patients/png_out_64/93/neg/1-126-93.png,neg
93.0,/data/duke_data/patients/png_out_64/93/neg/1-056-93.png,neg
93.0,/data/duke_data/patients/png_out_64/93/neg/1-057-93.png,neg
93.0,/data/duke_data/patients/png_out_64/93/neg/1-034-93.png,neg
93.0,/data/duke_data/patients/png_out_64/93/neg/1-141-93.png,neg
93.0,/data/duke_data/patients/png_out_64/93/neg/1-145-93.png,neg
93.0,/data/duke_data/patients/png_out_64/93/neg/1-036-93.png,neg
93.0,/data/duke_data/patients/png_out_64/93/neg/1-032-93.png,neg
93.0,/data/duke_data/patients/png_out_64/93/neg/1-052-93.png,neg
93.0,/data/duke_data/patients/png_out_64/93/neg/1-137-93.png,neg
94.0,/data/duke_data/patients/png_out_64/94/pos/1-070-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-071-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-072-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-073-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-074-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-075-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-076-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-077-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-078-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-079-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-080-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-081-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-082-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-083-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-084-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-085-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-086-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-087-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-088-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-089-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-090-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-091-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-092-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-093-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-094-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-095-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-096-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-097-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-098-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-099-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-100-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-101-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-102-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-103-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-104-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-105-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-106-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-107-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-108-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-109-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/pos/1-110-94.png,pos
94.0,/data/duke_data/patients/png_out_64/94/neg/1-126-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-046-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-049-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-032-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-117-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-118-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-170-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-152-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-167-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-034-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-063-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-045-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-157-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-156-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-171-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-158-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-036-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-155-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-174-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-003-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-054-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-175-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-162-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-057-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-142-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-052-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-135-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-018-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-147-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-130-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-047-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-121-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-043-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-055-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-154-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-169-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-056-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-151-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-168-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-125-94.png,neg
94.0,/data/duke_data/patients/png_out_64/94/neg/1-011-94.png,neg
95.0,/data/duke_data/patients/png_out_64/95/pos/1-055-95.png,pos
95.0,/data/duke_data/patients/png_out_64/95/pos/1-056-95.png,pos
95.0,/data/duke_data/patients/png_out_64/95/pos/1-057-95.png,pos
95.0,/data/duke_data/patients/png_out_64/95/pos/1-058-95.png,pos
95.0,/data/duke_data/patients/png_out_64/95/pos/1-059-95.png,pos
95.0,/data/duke_data/patients/png_out_64/95/pos/1-060-95.png,pos
95.0,/data/duke_data/patients/png_out_64/95/pos/1-061-95.png,pos
95.0,/data/duke_data/patients/png_out_64/95/pos/1-062-95.png,pos
95.0,/data/duke_data/patients/png_out_64/95/pos/1-063-95.png,pos
95.0,/data/duke_data/patients/png_out_64/95/neg/1-137-95.png,neg
95.0,/data/duke_data/patients/png_out_64/95/neg/1-095-95.png,neg
95.0,/data/duke_data/patients/png_out_64/95/neg/1-071-95.png,neg
95.0,/data/duke_data/patients/png_out_64/95/neg/1-032-95.png,neg
95.0,/data/duke_data/patients/png_out_64/95/neg/1-036-95.png,neg
95.0,/data/duke_data/patients/png_out_64/95/neg/1-041-95.png,neg
95.0,/data/duke_data/patients/png_out_64/95/neg/1-015-95.png,neg
95.0,/data/duke_data/patients/png_out_64/95/neg/1-129-95.png,neg
95.0,/data/duke_data/patients/png_out_64/95/neg/1-073-95.png,neg
98.0,/data/duke_data/patients/png_out_64/98/pos/1-065-98.png,pos
98.0,/data/duke_data/patients/png_out_64/98/pos/1-066-98.png,pos
98.0,/data/duke_data/patients/png_out_64/98/pos/1-067-98.png,pos
98.0,/data/duke_data/patients/png_out_64/98/pos/1-068-98.png,pos
98.0,/data/duke_data/patients/png_out_64/98/pos/1-069-98.png,pos
98.0,/data/duke_data/patients/png_out_64/98/pos/1-070-98.png,pos
98.0,/data/duke_data/patients/png_out_64/98/pos/1-071-98.png,pos
98.0,/data/duke_data/patients/png_out_64/98/pos/1-072-98.png,pos
98.0,/data/duke_data/patients/png_out_64/98/pos/1-073-98.png,pos
98.0,/data/duke_data/patients/png_out_64/98/pos/1-074-98.png,pos
98.0,/data/duke_data/patients/png_out_64/98/pos/1-075-98.png,pos
98.0,/data/duke_data/patients/png_out_64/98/pos/1-076-98.png,pos
98.0,/data/duke_data/patients/png_out_64/98/pos/1-077-98.png,pos
98.0,/data/duke_data/patients/png_out_64/98/pos/1-078-98.png,pos
98.0,/data/duke_data/patients/png_out_64/98/pos/1-079-98.png,pos
98.0,/data/duke_data/patients/png_out_64/98/pos/1-080-98.png,pos
98.0,/data/duke_data/patients/png_out_64/98/pos/1-081-98.png,pos
98.0,/data/duke_data/patients/png_out_64/98/neg/1-103-98.png,neg
98.0,/data/duke_data/patients/png_out_64/98/neg/1-036-98.png,neg
98.0,/data/duke_data/patients/png_out_64/98/neg/1-052-98.png,neg
98.0,/data/duke_data/patients/png_out_64/98/neg/1-006-98.png,neg
98.0,/data/duke_data/patients/png_out_64/98/neg/1-037-98.png,neg
98.0,/data/duke_data/patients/png_out_64/98/neg/1-148-98.png,neg
98.0,/data/duke_data/patients/png_out_64/98/neg/1-055-98.png,neg
98.0,/data/duke_data/patients/png_out_64/98/neg/1-018-98.png,neg
98.0,/data/duke_data/patients/png_out_64/98/neg/1-149-98.png,neg
98.0,/data/duke_data/patients/png_out_64/98/neg/1-147-98.png,neg
98.0,/data/duke_data/patients/png_out_64/98/neg/1-094-98.png,neg
98.0,/data/duke_data/patients/png_out_64/98/neg/1-142-98.png,neg
98.0,/data/duke_data/patients/png_out_64/98/neg/1-158-98.png,neg
98.0,/data/duke_data/patients/png_out_64/98/neg/1-097-98.png,neg
98.0,/data/duke_data/patients/png_out_64/98/neg/1-054-98.png,neg
98.0,/data/duke_data/patients/png_out_64/98/neg/1-049-98.png,neg
98.0,/data/duke_data/patients/png_out_64/98/neg/1-046-98.png,neg
99.0,/data/duke_data/patients/png_out_64/99/pos/1-060-99.png,pos
99.0,/data/duke_data/patients/png_out_64/99/pos/1-061-99.png,pos
99.0,/data/duke_data/patients/png_out_64/99/pos/1-062-99.png,pos
99.0,/data/duke_data/patients/png_out_64/99/pos/1-063-99.png,pos
99.0,/data/duke_data/patients/png_out_64/99/pos/1-064-99.png,pos
99.0,/data/duke_data/patients/png_out_64/99/pos/1-065-99.png,pos
99.0,/data/duke_data/patients/png_out_64/99/pos/1-066-99.png,pos
99.0,/data/duke_data/patients/png_out_64/99/pos/1-067-99.png,pos
99.0,/data/duke_data/patients/png_out_64/99/pos/1-068-99.png,pos
99.0,/data/duke_data/patients/png_out_64/99/pos/1-069-99.png,pos
99.0,/data/duke_data/patients/png_out_64/99/pos/1-070-99.png,pos
99.0,/data/duke_data/patients/png_out_64/99/pos/1-071-99.png,pos
99.0,/data/duke_data/patients/png_out_64/99/pos/1-072-99.png,pos
99.0,/data/duke_data/patients/png_out_64/99/pos/1-073-99.png,pos
99.0,/data/duke_data/patients/png_out_64/99/pos/1-074-99.png,pos
99.0,/data/duke_data/patients/png_out_64/99/pos/1-075-99.png,pos
99.0,/data/duke_data/patients/png_out_64/99/pos/1-076-99.png,pos
99.0,/data/duke_data/patients/png_out_64/99/pos/1-077-99.png,pos
99.0,/data/duke_data/patients/png_out_64/99/pos/1-078-99.png,pos
99.0,/data/duke_data/patients/png_out_64/99/pos/1-079-99.png,pos
99.0,/data/duke_data/patients/png_out_64/99/pos/1-080-99.png,pos
99.0,/data/duke_data/patients/png_out_64/99/pos/1-081-99.png,pos
99.0,/data/duke_data/patients/png_out_64/99/pos/1-082-99.png,pos
99.0,/data/duke_data/patients/png_out_64/99/neg/1-128-99.png,neg
99.0,/data/duke_data/patients/png_out_64/99/neg/1-045-99.png,neg
99.0,/data/duke_data/patients/png_out_64/99/neg/1-090-99.png,neg
99.0,/data/duke_data/patients/png_out_64/99/neg/1-117-99.png,neg
99.0,/data/duke_data/patients/png_out_64/99/neg/1-103-99.png,neg
99.0,/data/duke_data/patients/png_out_64/99/neg/1-140-99.png,neg
99.0,/data/duke_data/patients/png_out_64/99/neg/1-107-99.png,neg
99.0,/data/duke_data/patients/png_out_64/99/neg/1-092-99.png,neg
99.0,/data/duke_data/patients/png_out_64/99/neg/1-036-99.png,neg
99.0,/data/duke_data/patients/png_out_64/99/neg/1-039-99.png,neg
99.0,/data/duke_data/patients/png_out_64/99/neg/1-099-99.png,neg
99.0,/data/duke_data/patients/png_out_64/99/neg/1-129-99.png,neg
99.0,/data/duke_data/patients/png_out_64/99/neg/1-003-99.png,neg
99.0,/data/duke_data/patients/png_out_64/99/neg/1-111-99.png,neg
99.0,/data/duke_data/patients/png_out_64/99/neg/1-142-99.png,neg
99.0,/data/duke_data/patients/png_out_64/99/neg/1-054-99.png,neg
99.0,/data/duke_data/patients/png_out_64/99/neg/1-135-99.png,neg
99.0,/data/duke_data/patients/png_out_64/99/neg/1-132-99.png,neg
99.0,/data/duke_data/patients/png_out_64/99/neg/1-127-99.png,neg
99.0,/data/duke_data/patients/png_out_64/99/neg/1-043-99.png,neg
99.0,/data/duke_data/patients/png_out_64/99/neg/1-143-99.png,neg
99.0,/data/duke_data/patients/png_out_64/99/neg/1-018-99.png,neg
99.0,/data/duke_data/patients/png_out_64/99/neg/1-147-99.png,neg
100.0,/data/duke_data/patients/png_out_64/100/pos/1-114-100.png,pos
100.0,/data/duke_data/patients/png_out_64/100/pos/1-115-100.png,pos
100.0,/data/duke_data/patients/png_out_64/100/pos/1-116-100.png,pos
100.0,/data/duke_data/patients/png_out_64/100/pos/1-117-100.png,pos
100.0,/data/duke_data/patients/png_out_64/100/pos/1-118-100.png,pos
100.0,/data/duke_data/patients/png_out_64/100/pos/1-119-100.png,pos
100.0,/data/duke_data/patients/png_out_64/100/pos/1-120-100.png,pos
100.0,/data/duke_data/patients/png_out_64/100/pos/1-121-100.png,pos
100.0,/data/duke_data/patients/png_out_64/100/pos/1-122-100.png,pos
100.0,/data/duke_data/patients/png_out_64/100/pos/1-123-100.png,pos
100.0,/data/duke_data/patients/png_out_64/100/pos/1-124-100.png,pos
100.0,/data/duke_data/patients/png_out_64/100/pos/1-125-100.png,pos
100.0,/data/duke_data/patients/png_out_64/100/neg/1-049-100.png,neg
100.0,/data/duke_data/patients/png_out_64/100/neg/1-135-100.png,neg
100.0,/data/duke_data/patients/png_out_64/100/neg/1-074-100.png,neg
100.0,/data/duke_data/patients/png_out_64/100/neg/1-106-100.png,neg
100.0,/data/duke_data/patients/png_out_64/100/neg/1-046-100.png,neg
100.0,/data/duke_data/patients/png_out_64/100/neg/1-032-100.png,neg
100.0,/data/duke_data/patients/png_out_64/100/neg/1-068-100.png,neg
100.0,/data/duke_data/patients/png_out_64/100/neg/1-047-100.png,neg
100.0,/data/duke_data/patients/png_out_64/100/neg/1-098-100.png,neg
100.0,/data/duke_data/patients/png_out_64/100/neg/1-084-100.png,neg
100.0,/data/duke_data/patients/png_out_64/100/neg/1-136-100.png,neg
100.0,/data/duke_data/patients/png_out_64/100/neg/1-034-100.png,neg
,/data/results/generation/sampling/cfg/imbalanced/sampling_imgs/ddim/epoch_70/p_uncond_0.2/w_1.9/neg/ddim_neg_img_2573.png,neg
,/data/results/generation/sampling/cfg/imbalanced/sampling_imgs/ddim/epoch_70/p_uncond_0.2/w_1.9/neg/ddim_neg_img_331.png,neg
,/data/results/generation/sampling/cfg/imbalanced/sampling_imgs/ddim/epoch_70/p_uncond_0.2/w_1.9/neg/ddim_neg_img_2579.png,neg
,/data/results/generation/sampling/cfg/imbalanced/sampling_imgs/ddim/epoch_70/p_uncond_0.2/w_1.9/neg/ddim_neg_img_2319.png,neg
,/data/results/generation/sampling/cfg/imbalanced/sampling_imgs/ddim/epoch_70/p_uncond_0.2/w_1.9/neg/ddim_neg_img_2539.png,neg
,/data/results/generation/sampling/cfg/imbalanced/sampling_imgs/ddim/epoch_70/p_uncond_0.2/w_1.9/neg/ddim_neg_img_2343.png,neg
,/data/results/generation/sampling/cfg/imbalanced/sampling_imgs/ddim/epoch_70/p_uncond_0.2/w_1.9/neg/ddim_neg_img_782.png,neg
,/data/results/generation/sampling/cfg/imbalanced/sampling_imgs/ddim/epoch_70/p_uncond_0.2/w_1.9/neg/ddim_neg_img_1581.png,neg
,/data/results/generation/sampling/cfg/imbalanced/sampling_imgs/ddim/epoch_70/p_uncond_0.2/w_1.9/neg/ddim_neg_img_204.png,neg
,/data/results/generation/sampling/cfg/imbalanced/sampling_imgs/ddim/epoch_70/p_uncond_0.2/w_1.9/neg/ddim_neg_img_311.png,neg
,/data/results/generation/sampling/cfg/imbalanced/sampling_imgs/ddim/epoch_70/p_uncond_0.2/w_1.9/neg/ddim_neg_img_555.png,neg
,/data/results/generation/sampling/cfg/imbalanced/sampling_imgs/ddim/epoch_70/p_uncond_0.2/w_1.9/neg/ddim_neg_img_1669.png,neg
,/data/results/generation/sampling/cfg/imbalanced/sampling_imgs/ddim/epoch_70/p_uncond_0.2/w_1.9/neg/ddim_neg_img_83.png,neg
,/data/results/generation/sampling/cfg/imbalanced/sampling_imgs/ddim/epoch_70/p_uncond_0.2/w_1.9/neg/ddim_neg_img_1578.png,neg
,/data/results/generation/sampling/cfg/imbalanced/sampling_imgs/ddim/epoch_70/p_uncond_0.2/w_1.9/neg/ddim_neg_img_2536.png,neg
,/data/results/generation/sampling/cfg/imbalanced/sampling_imgs/ddim/epoch_70/p_uncond_0.2/w_1.9/neg/ddim_neg_img_1119.png,neg
,/data/results/generation/sampling/cfg/imbalanced/sampling_imgs/ddim/epoch_70/p_uncond_0.2/w_1.9/neg/ddim_neg_img_1567.png,neg
,/data/results/generation/sampling/cfg/imbalanced/sampling_imgs/ddim/epoch_70/p_uncond_0.2/w_1.9/neg/ddim_neg_img_905.png,neg
,/data/results/generation/sampling/cfg/imbalanced/sampling_imgs/ddim/epoch_70/p_uncond_0.2/w_1.9/neg/ddim_neg_img_1873.png,neg
,/data/results/generation/sampling/cfg/imbalanced/sampling_imgs/ddim/epoch_70/p_uncond_0.2/w_1.9/neg/ddim_neg_img_2164.png,neg
